ticker,pattern_type,description,entry_label,exit_label,train_n,train_mean_ret,train_std_ret,train_t_stat,train_p_value,train_win_rate,train_sharpe,test_n,test_mean_ret,test_std_ret,test_t_stat,test_p_value,test_win_rate,test_sharpe,test_win_ci_lo,test_win_ci_hi,fdr_p_value,condition,significant
nifty50,multiday_hold,Buy Mon_Close -> Sell Close+5d,Mon_Close,Close+5d,377,0.00209963553574675,0.025956461250161145,-0.21865100486321554,0.8270405477384276,0.5225464190981433,0.8089066978395272,162,0.002004026231088591,0.01646500410841829,-0.29923614714094426,0.76514579723219,0.47530864197530864,1.217142867315754,0.39987222586437343,0.5518889727733629,0.9988106200615792,,False
nifty50,multiday_hold,Buy Tue_Close -> Sell Close+5d,Tue_Close,Close+5d,380,0.003391127263200011,0.023283994290836912,0.8351083495884813,0.40418281977839604,0.5526315789473685,1.4564198997998128,163,0.0031509702331879745,0.017716831529234874,0.5450191326741662,0.5864898983698716,0.5460122699386503,1.7785179183921795,0.46939666121906576,0.6205089738263904,0.9988106200615792,,False
nifty50,multiday_hold,Buy Wed_Close -> Sell Close+5d,Wed_Close,Close+5d,379,0.0020639528702815504,0.025015921835827074,-0.255206697191685,0.7987022585408008,0.525065963060686,0.8250556920615322,163,0.002906587166189951,0.017878133464188657,0.36611895403078215,0.7147539914094241,0.5030674846625767,1.6257777535960785,0.4271275823408157,0.5788661266622147,0.9988106200615792,,False
nifty50,multiday_hold,Buy Thu_Close -> Sell Close+5d,Thu_Close,Close+5d,381,0.0019132371909155082,0.024803395081019766,-0.3765245620125835,0.7067371057129812,0.5223097112860893,0.7713610111301132,164,0.0019866476875812465,0.017233582112052205,-0.30053568157492366,0.7641515586905574,0.5,1.1527769877812553,0.4243556892194609,0.5756443107805391,0.9988106200615792,,False
nifty50,multiday_hold,Buy Fri_Close -> Sell Close+5d,Fri_Close,Close+5d,372,0.0021570179071871668,0.024303399649253443,-0.1864875764058157,0.8521643502565316,0.5295698924731183,0.8875375208066525,160,0.002681963843311424,0.017040752149404443,0.21432394811130032,0.830569061326674,0.5375,1.573852973036261,0.4602691816412529,0.6129722906099946,0.9988106200615792,,False
nifty50,multiday_hold,Buy Mon_Close -> Sell Close+10d,Mon_Close,Close+10d,376,0.004528482613856343,0.03618627123924805,-0.13401044393644757,0.8934662062598301,0.5425531914893617,1.251436652291684,162,0.0040230468343591145,0.022787498440890674,-0.42087633499424043,0.6744066646979756,0.5,1.7654622532590154,0.4239009323083406,0.5760990676916594,0.9988106200615792,,False
nifty50,multiday_hold,Buy Tue_Close -> Sell Close+10d,Tue_Close,Close+10d,379,0.005517736246217168,0.033824828193133816,0.42467597354453424,0.6713145177504903,0.5408970976253298,1.631268077612062,163,0.005434427731875713,0.02327733272928775,0.35843833989150065,0.7204819635140979,0.5460122699386503,2.3346436617448303,0.46939666121906576,0.6205089738263904,0.9988106200615792,,False
nifty50,multiday_hold,Buy Wed_Close -> Sell Close+10d,Wed_Close,Close+10d,378,0.004059202781860715,0.03617787537939508,-0.3862586912609219,0.6995229872653218,0.5185185185185185,1.1220124839538288,163,0.0051493595755380175,0.022686190816214764,0.20784287951843836,0.8356127094466994,0.5337423312883436,2.2698211512254214,0.45726370693149515,0.6086670921018396,0.9988106200615792,,False
nifty50,multiday_hold,Buy Thu_Close -> Sell Close+10d,Thu_Close,Close+10d,380,0.004213334591546136,0.03441102914077012,-0.3199674727730293,0.7491693039023708,0.5342105263157895,1.2244140023566414,164,0.004555883038809059,0.022056086578352833,-0.1290939523146908,0.897442461476444,0.5,2.0655899325678546,0.4243556892194609,0.5756443107805391,0.9988106200615792,,False
nifty50,multiday_hold,Buy Fri_Close -> Sell Close+10d,Fri_Close,Close+10d,371,0.005070652716923211,0.03643211400430602,0.15403853025836478,0.87766333812473,0.5417789757412399,1.3918085336261012,160,0.0061099834503100785,0.0234866991782981,0.7146302818561332,0.4758854222878502,0.53125,2.601465367238898,0.45410132271210635,0.6069332374972666,0.9988106200615792,,False
nifty50,multiday_hold,Buy Mon_Close -> Sell Close+20d,Mon_Close,Close+20d,375,0.007822508983619872,0.0510800872633034,-0.5992645098218273,0.5493593414764886,0.5146666666666667,1.5314204424313238,161,0.008478164224815949,0.030502996638083948,-0.3844848928572008,0.7011296319929405,0.4658385093167702,2.779452892910428,0.3904792936359137,0.5427899781983805,0.9988106200615792,,False
nifty50,multiday_hold,Buy Tue_Close -> Sell Close+20d,Tue_Close,Close+20d,378,0.009461096473330769,0.0510573932734123,0.02120371676088429,0.983094367101972,0.5370370370370371,1.8530316310248363,162,0.010560392947625077,0.031837973755182374,0.4603303776496033,0.645900215282556,0.5123456790123457,3.316917410897145,0.4359832960718685,0.5881361046092636,0.9988106200615792,,False
nifty50,multiday_hold,Buy Wed_Close -> Sell Close+20d,Wed_Close,Close+20d,377,0.008687737996155348,0.04952847989778109,-0.2809455800724435,0.7789066707210627,0.5145888594164456,1.7540893671853968,162,0.011836198424626285,0.030563237968005363,1.0091909514322392,0.3143973664993544,0.5246913580246914,3.8726912498658743,0.4481110272266371,0.6001277741356266,0.9988106200615792,,False
