ticker,pattern_type,description,entry,exit,condition,significant,train_n,train_mean_ret_bps,train_std_ret_bps,train_win_rate,train_sharpe,train_p_value,fdr_p_value,test_n,test_mean_ret_bps,test_std_ret_bps,test_win_rate,test_win_ci_lo,test_win_ci_hi,test_sharpe,test_p_value
usdinr,hourly_dow,Buy Tue_11 → Sell Wed_13,Tue_11,Wed_13,,False,68,4.141172428896925,21.354887944109564,0.5882352941176471,1.9392152465212105,0.1171496101023012,0.9852296950060965,30,-2.3421043045233785,28.274410160835902,0.4666666666666667,0.30232127224128236,0.6385798671847496,-0.828347714841998,0.6588531994887684
usdinr,hourly_dow,Buy Tue_11 → Sell Wed_14,Tue_11,Wed_14,,False,67,2.5812166745953795,21.169661215919085,0.5373134328358209,1.2192999445141641,0.32551630794877706,0.9852296950060965,29,-2.6178266004027986,28.15669524380655,0.5172413793103449,0.3443073797056916,0.6861418066920478,-0.9297350337940051,0.6265759911657856
usdinr,hourly_dow,Buy Tue_11 → Sell Wed_15,Tue_11,Wed_15,,False,68,3.3815965955165215,20.610610642244847,0.5441176470588235,1.6407066506731158,0.18381154491619262,0.9852296950060965,30,-1.6625259330441458,30.495760630704222,0.4666666666666667,0.30232127224128236,0.6385798671847496,-0.5451662456224342,0.7711689294416891
usdinr,hourly_dow,Buy Tue_11 → Sell Thu_09,Tue_11,Thu_09,,False,69,2.896206267565774,61.60930845415663,0.6956521739130435,0.4700923188775663,0.69948727120856,0.9852296950060965,30,4.711225362045954,35.43347887602205,0.6333333333333333,0.45513246433604937,0.7812629779598231,1.3295971808272133,0.47971148995430823
usdinr,hourly_dow,Buy Tue_11 → Sell Thu_10,Tue_11,Thu_10,,False,69,0.38431434297901146,61.20715455640398,0.6376811594202898,0.06278912093926142,0.9588579959094296,0.9955534261732731,30,3.2541654351694818,35.67335814225786,0.6,0.4232005249827383,0.754096056739166,0.9122116909186272,0.6269533137680134
usdinr,hourly_dow,Buy Tue_11 → Sell Thu_11,Tue_11,Thu_11,,False,65,-0.6936332997523411,62.67222819700272,0.6461538461538462,-0.11067634256946908,0.9297231202642816,0.9952209359908749,28,4.41833689700159,34.69787885350791,0.6428571428571429,0.4582997758222723,0.7929438802754113,1.2733737747069522,0.5137940417523313
usdinr,hourly_dow,Buy Tue_11 → Sell Thu_12,Tue_11,Thu_12,,False,67,-0.9856510275943818,61.70312792491711,0.6119402985074627,-0.15974085281280428,0.8971398732067118,0.9951261764670271,29,4.019711613942978,33.86201903587682,0.5862068965517241,0.4073752847851525,0.7448706472035448,1.1870856282031181,0.5349982460764724
usdinr,hourly_dow,Buy Tue_11 → Sell Thu_13,Tue_11,Thu_13,,False,67,-1.4164835527741013,61.801293609882755,0.6268656716417911,-0.22919966072483455,0.8528569510262435,0.9941298932830266,29,4.877565766273183,34.735134465332756,0.6206896551724138,0.4400222620928496,0.7731220426913266,1.4042167509503138,0.46364561031393303
usdinr,hourly_dow,Buy Tue_11 → Sell Thu_14,Tue_11,Thu_14,,False,67,-1.3258089755160234,61.85835818718888,0.5970149253731343,-0.21432980350109,0.8623022983628952,0.9941298932830266,30,2.9784685561827295,36.49514868284924,0.5666666666666667,0.3919700954540873,0.7262276256938489,0.8161272562735029,0.6635585139524688
usdinr,hourly_dow,Buy Tue_11 → Sell Thu_15,Tue_11,Thu_15,,False,68,-0.9539224310990432,61.79064511405682,0.5882352941176471,-0.15437974944884242,0.8998212434465773,0.9951261764670271,30,2.373663766802375,34.996760627800874,0.5666666666666667,0.3919700954540873,0.7262276256938489,0.678252422287557,0.7175752248473469
