,RSI2_MeanRev,RSI2_BankNifty,Pairs_nifty50_vs_banknifty,DualMom_nifty50_vs_gold,FundManager,Nifty50_BuyHold
2016-04-18,50000.0,50000.0,50272.8943204937,49975.69374454408,50712.3431538033,47136.842046490725
2016-04-20,50000.0,50000.0,50272.8943204937,50769.729409807514,50980.92311148585,47137.13866362465
2016-04-21,50000.0,50000.0,50272.8943204937,50599.580676294485,50923.9709367577,47121.05736214777
2016-04-22,50000.0,50000.0,50272.8943204937,49777.183591897825,50648.081132504114,47045.12337586125
2016-04-25,50000.0,50000.0,50272.8943204937,50190.409715934795,50788.2330973607,46781.58777639628
2016-04-26,50000.0,50000.0,50272.8943204937,50324.096593603164,50833.326176187955,47422.41164618903
2016-04-27,50000.0,50000.0,50381.80372096518,50607.68111300594,50965.518713332596,47525.14586292962
2016-04-28,50000.0,50000.0,49544.30683187198,51268.02990060102,50904.791382339965,46735.13520681368
2016-04-29,50000.0,50000.0,49560.40524925372,52228.16408102178,51438.09568049401,46750.32084086654
2016-05-02,50000.0,50000.0,49283.23933360072,52450.980489123955,51496.08404666152,46488.87028537244
2016-05-03,50000.0,50000.0,48911.36959145079,52288.93219232237,51321.347998939826,46138.08562836479
2016-05-04,50000.0,50000.0,48655.98370620798,51584.02605749272,50877.431393457824,45897.18017141213
2016-05-05,50000.0,50000.0,48838.76332446981,51507.05212744766,50877.72601060327,46069.596150537735
2016-05-06,50000.0,50000.0,48825.82170130463,52378.061722756174,51352.71190646132,46057.38831986866
2016-05-09,50000.0,50000.0,49663.00106129207,51272.08011895674,50945.9738168427,46847.099450839545
2016-05-10,50000.0,50000.0,49800.32160971262,51203.211570944695,50939.26086617477,46976.6338980342
2016-05-11,50000.0,50000.0,49554.40918992636,51636.68878676031,51122.94312731395,46744.66475924401
2016-05-12,50000.0,50000.0,49879.87344053142,51462.48983489153,51101.7434784682,47051.6751249078
2016-05-13,50000.0,50000.0,49340.06162949889,51527.30816454786,51014.60452795897,46542.47074628057
2016-05-16,50000.0,50000.0,49629.54027571922,51588.07627584845,51114.54049631714,46815.535898175876
2016-05-17,50000.0,50000.0,49818.947928713096,51701.50711641662,51220.32919646548,46994.20410120297
2016-05-18,50000.0,50000.0,49688.88739042926,51600.22693091564,51134.87074306944,46871.51802018881
2016-05-19,50000.0,50000.0,49141.18359385532,50810.24148400792,50574.69411921244,46354.86913310211
2016-05-20,50000.0,50000.0,48928.41751334298,50737.32271764014,50485.71088459272,46154.166929841675
2016-05-23,50000.0,50000.0,48810.66662281964,50684.655043050996,50429.596464598006,46043.0925372176
2016-05-24,50000.0,50000.0,48923.050346613454,49785.28897393084,49958.26550064661,46149.104082487014
2016-05-25,50000.0,50000.0,50097.692241474375,49566.52278418439,50102.861432655394,47257.14355838896
2016-05-26,50000.0,50000.0,50948.44828283851,49428.78074283873,50214.58645445471,48059.661570319025
2016-05-27,50000.0,50000.0,51497.730476520745,49173.55764256917,50190.84621100341,48577.79935909761
2016-05-30,50000.0,50000.0,51635.683000345976,,50220.724351451594,48707.92994857124
2016-05-31,50000.0,50000.0,51519.51358973777,49214.06971676956,50167.14872092406,48598.34736565018
2016-06-01,50000.0,50000.0,51644.83893669675,49096.58371252411,50208.33267445695,48716.566741588664
2016-06-02,50000.0,50000.0,51891.06888558879,49011.50934576758,50321.98862907579,48948.835405523896
2016-06-03,50000.0,50000.0,51902.7465579446,50239.02222684665,50608.35435527474,48959.850951635
2016-06-06,50000.0,50000.0,51778.0531863903,50421.32656074843,50581.61777143608,48842.227717975504
2016-06-07,50000.0,50000.0,52190.96433616242,50413.22612403697,50803.90640310083,49231.72672698347
2016-06-08,50000.0,50000.0,52232.631553575586,51037.113055787384,50966.15560142337,49271.03140524054
2016-06-09,50000.0,50000.0,51794.151603772036,51458.43467121425,50821.95901239865,48857.41335202836
2016-06-10,50000.0,50000.0,51582.33194496329,51588.07627584845,50734.94318128402,48657.60390818083
2016-06-13,50000.0,50000.0,51206.99096229789,52033.709092052806,50627.23782495071,48303.54483065547
2016-06-14,50000.0,50000.0,51195.94218253991,52082.321602964665,50631.679890341475,48293.12251881221
2016-06-15,50602.733498224385,50000.0,51813.09236907142,52090.42698499767,51108.146177416165,48875.28017233106
2016-06-16,50196.69806421117,50000.0,51397.34503699536,52507.69838206881,50880.165026288414,48483.10579309548
2016-06-17,50196.69806421117,50000.0,51583.28144947375,52361.8559040117,50951.018734974365,48658.49957560486
2016-06-20,50196.69806421117,50000.0,52014.49830633372,52260.575718510714,51165.74699089937,49065.26635462544
2016-06-21,50196.69806421117,50000.0,51897.068027723006,51470.59027160299,50929.69788897115,48954.49439515753
2016-06-22,50196.69806421117,50000.0,51794.78666198358,51369.31008610201,50851.66390782985,48858.012402318454
2016-06-23,50196.69806421117,50000.0,52216.218689894944,51093.82600341069,51020.92781033553,49255.549154053755
2016-06-24,50196.69806421117,50000.0,51068.09201676905,53475.937944522586,50926.28370219547,48172.52148176892
2016-06-27,50196.69806421117,50000.0,51106.6055227725,53577.21813002358,50969.05430098356,48208.85126465333
2016-06-28,50196.69806421117,50000.0,51315.90036276936,53285.53317390935,51023.35279715537,48406.27904739604
2016-06-29,50196.69806421117,50000.0,51796.67950539078,53633.93602296844,51363.065560006566,48859.79792114428
2016-06-30,50196.69806421117,50000.0,52325.44253666533,53411.119614866264,51467.118384532594,49358.579987928264
2016-07-01,50196.69806421117,50000.0,52581.77176080489,54152.48760554058,51871.74677496923,49600.37529628271
2016-07-04,50196.69806421117,50000.0,52849.15593031613,,51970.68218581201,49852.598732502636
2016-07-05,50196.69806421117,50000.0,52629.75873226489,54950.578434481315,52222.196147682625,49645.641397329586
2016-07-07,50196.69806421117,50000.0,52642.07146283223,55100.471130894155,52288.6059065915,49657.25599373079
2016-07-08,50196.69806421117,50000.0,52549.2604797425,54958.678871192766,52195.62725727546,49569.70741104307
2016-07-11,50196.69806421117,50000.0,53462.83795913901,54893.86054153644,52509.26464491898,50431.4848735149
2016-07-12,50196.69806421117,50000.0,53798.4014849916,54047.15720168386,52281.353526013045,50748.021883597896
2016-07-13,50196.69806421117,50000.0,53788.61665604299,54383.40939567577,52418.96138292705,50738.791856312615
2016-07-14,50196.69806421117,50000.0,54075.88492975036,53933.72636111569,52335.84091642603,51009.77196423705
2016-07-15,50196.69806421117,50000.0,53926.886708973994,53739.26642682516,52199.8530268989,50869.22197093129
2016-07-18,50196.69806421117,50000.0,53720.431134087936,53816.24035687023,52157.3479929911,50674.4724664273
2016-07-19,50196.69806421117,50000.0,53845.75339824007,53941.82679782714,52255.81350607651,50792.68893435467
2016-07-20,50196.69806421117,50000.0,54081.249013673034,53427.32543361074,52125.20648723304,51014.83190358059
2016-07-21,50196.69806421117,50000.0,53729.26645852609,53901.31472362675,52198.671309336685,50682.806826288564
2016-07-22,50196.69806421117,50000.0,53925.62275816463,53601.524385479504,52144.214993595815,50868.02968637333
2016-07-25,50196.69806421117,50000.0,54521.9424187964,53447.58147071094,52295.493231638,51430.537908774764
2016-07-26,50196.69806421117,50000.0,54237.830939305604,53504.29441833424,52217.36554695388,51162.535604234115
2016-07-27,50196.69806421117,50000.0,54396.61398903057,53743.316645180894,52375.94969895584,51312.315624825154
2016-07-28,50196.69806421117,50000.0,54715.450204903595,53974.23843531608,52588.771824125026,51613.07376658743
2016-07-29,50196.69806421117,50000.0,54539.933679585345,54650.78809633407,52653.79163140987,51447.50906165344
2016-08-01,50196.69806421117,50000.0,54527.620949018,54748.01806347933,52669.610634521814,51435.89446525223
2016-08-02,50196.69806421117,50000.0,54441.444166274014,55274.675028084486,52744.8553067207,51354.60392248824
2016-08-03,50196.69806421117,50000.0,54441.444166274014,54938.42283409257,52668.509681453725,50889.764161461615
2016-08-04,50196.69806421117,49918.55409527376,54441.444166274014,55047.80840162657,52693.461372753925,50926.98670375893
2016-08-05,50196.69806421117,50870.7372539574,54441.444166274014,54140.3369504734,52486.77359878231,51713.42923023433
2016-08-08,50359.71581762572,50907.024097677124,54441.444166274014,54018.80072787221,52495.85211240061,51881.37268826202
2016-08-09,50359.71581762572,50907.024097677124,54441.444166274014,54245.667354330115,52548.310602557234,51684.24443066435
2016-08-10,50359.71581762572,50907.024097677124,54441.444166274014,54460.38332572084,52597.80125442583,51071.11355073857
2016-08-11,50359.71581762572,50907.024097677124,54441.444166274014,54387.4596140315,52581.04330854709,51171.46901438546
2016-08-12,,50907.024097677124,,,,
2016-08-16,50359.71581762572,50907.024097677124,54441.444166274014,54711.55620763467,52655.59714797067,51471.62810585766
2016-08-17,50359.71581762572,50907.024097677124,54441.444166274014,54395.560050742955,52583.23484211287,51361.44938065761
2016-08-18,50359.71581762572,50907.024097677124,54441.444166274014,54739.91268144632,52662.43980130973,51654.4663968265
2016-08-19,50359.71581762572,50907.024097677124,54441.444166274014,54302.38524727498,52562.28603463215,51616.65062026133
2016-08-22,50359.71581762572,50907.024097677124,54204.31619379842,54192.99967974097,52412.47256692462,51391.826464785554
2016-08-23,50359.71581762572,50907.024097677124,54225.98258449544,54310.48568398643,52450.91237398859,51412.368655315884
2016-08-24,50359.71581762572,50907.024097677124,54337.16699315437,53654.19206006864,52358.64131412376,51517.78405830633
2016-08-25,50359.71581762572,50907.024097677124,53972.212223016155,53479.988162878326,52126.77013251058,51171.765631519396
2016-08-26,50359.71581762572,50907.024097677124,53848.777592890074,53536.70605582318,52075.03228968989,51054.735632127755
2016-08-29,50359.71581762572,50907.024097677124,54068.00564236061,53593.423948768046,52203.560777670544,51262.58863472484
2016-08-30,50359.71581762572,50907.024097677124,54927.94419838014,53139.68575053068,52550.34732978538,52077.90771159183
2016-08-31,50359.71581762572,50907.024097677124,55190.8301477914,52945.23076156171,52605.370365641626,52327.15334442798
2016-09-01,50359.71581762572,50907.024097677124,55118.279637379856,53159.94178763088,52643.692952341844,52258.36724946699
2016-09-02,50359.71581762572,50907.024097677124,55338.13338669498,53561.01231127911,52875.416640036296,52466.81348633194
2016-09-06,50359.71581762572,50907.024097677124,56175.7737178607,54666.99391507854,53618.06056797742,53260.991322378504
2016-09-07,50359.71581762572,50907.024097677124,56018.422475570456,54460.38332572084,53479.44836909437,53111.80453605533
2016-09-08,50359.71581762572,50907.024097677124,56235.44830696053,54156.542769217864,53478.1557003448,53317.56958667042
2016-09-09,50359.71581762572,50907.024097677124,55696.49377121618,53885.10890488228,53146.20557619931,52806.57968921736
2016-09-12,50359.71581762572,50907.024097677124,54747.35004715701,53516.450018722986,52596.274818204605,51906.6840170242
2016-09-14,50359.71581762572,50907.024097677124,54816.446939798894,53536.70605582318,52634.335938033495,51972.19569146746
2016-09-15,50359.71581762572,50907.024097677124,54916.63866099209,53212.60946222002,52573.74429750486,52067.18878261465
2016-09-16,50359.71581762572,50907.024097677124,55150.93871554262,52900.6684690056,52577.281065705734,52289.33175184056
2016-09-19,50359.71581762572,50907.024097677124,55330.28146707657,53212.60946222002,52761.50716661601,52459.36897787248
2016-09-20,50359.71581762572,50907.024097677124,55126.13155699825,53220.709898931476,52672.01208456235,52265.81175792645
2016-09-21,50359.71581762572,50907.024097677124,55133.98347661664,53755.47224556963,52851.86317300128,52273.25626638591
2016-09-22,50359.71581762572,50907.024097677124,55701.204922987214,54302.38524727498,53288.427498847566,52811.04639429304
2016-09-23,50359.71581762572,50907.024097677124,55475.69533782196,54172.74364264077,53143.90259651724,52597.23778492839
2016-09-26,50359.71581762572,50907.024097677124,54794.1487149451,54274.02382814177,52867.873865954,51951.05445064704
2016-09-27,50359.71581762572,50907.024097677124,54689.56482621537,53714.96017136924,52638.6920681092,51851.897087580335
2016-09-28,50359.71581762572,50907.024097677124,54932.974334385675,53451.63168906667,52663.65621675529,52082.67684982367
2016-09-29,50359.71581762572,50907.024097677124,53966.24353724374,53544.80649253465,52255.43068255926,51166.10664188576
2016-09-30,50359.71581762572,50907.024097677124,54091.2485512935,53204.50902550856,52250.45621899347,51284.6255429693
2016-10-03,50359.71581762572,50907.024097677124,54091.2485512935,53030.305128318236,52221.60532712153,52040.68516929452
2016-10-04,50359.71581762572,50907.024097677124,54091.2485512935,51300.44153808996,51934.33042877475,52225.61141224535
2016-10-05,50359.71581762572,50907.024097677124,54091.2485512935,51255.87430021228,51926.72175643222,52075.528958498144
2016-10-06,50359.71581762572,50907.024097677124,54091.2485512935,50631.99231378343,51820.13348100696,51870.65375928485
2016-10-07,50359.71581762572,50907.024097677124,54091.2485512935,50595.53045793875,51813.840274110735,51799.483095207936
2016-10-10,50359.71581762572,50907.024097677124,54091.2485512935,,51813.840274110735,51866.18705420917
2016-10-13,50359.71581762572,50907.024097677124,54091.2485512935,50842.65312149686,51856.51845838937,51059.49895433737
2016-10-14,50359.71581762572,50907.024097677124,54091.2485512935,50765.679191451796,51843.27874630354,51119.35745516922
2016-10-17,50359.71581762572,51041.518704278606,54091.2485512935,50818.346866040934,51852.349139882754,50744.154228812324
2016-10-18,51290.61752149439,52178.083862008796,54091.2485512935,51077.62512998778,52289.71666329515,51682.16229470459
2016-10-19,51179.49574816304,51956.06425547228,54091.2485512935,51365.259867746274,52292.95402835724,51570.19223465649
2016-10-20,51179.49574816304,51956.06425547228,54091.2485512935,51272.08011895674,52276.95642403143,51810.207840207346
2016-10-21,51179.49574816304,51956.06425547228,54091.2485512935,51284.23571934548,52279.04651650646,51772.386247619936
2016-10-24,51179.49574816304,51956.06425547228,54091.2485512935,51126.23764089963,52251.884919257165,51867.082721633196
2016-10-25,51179.49574816304,51956.06425547228,54091.2485512935,51527.30816454786,52321.01046960037,51761.96393577669
2016-10-26,51179.49574816304,51956.06425547228,54091.2485512935,51239.673426789355,52271.75667077878,51309.04120430744
2016-10-27,51179.49574816304,51956.06425547228,54091.2485512935,51365.259867746274,52293.362116233744,51309.04120430744
2016-10-28,51179.49574816304,51956.06425547228,54091.2485512935,51673.15064260497,52363.01855036144,51444.53125826966
2016-11-01,51109.877888121264,51956.06425547228,54091.2485512935,52114.73324045361,52422.88712171666,51374.552878750714
2016-11-02,50444.80514006253,51956.06425547228,54091.2485512935,52941.18054320599,52228.65112717702,50706.03601909097
2016-11-03,50444.80514006253,51956.06425547228,54091.2485512935,52750.7708272712,52186.90734653114,50533.02680569751
2016-11-04,50444.80514006253,51956.06425547228,54091.2485512935,52799.3882835046,52197.59574088101,50228.098575993485
2016-11-07,50823.42038391787,52768.197072550414,54091.2485512935,51786.58642849471,52192.744399118805,50605.08732117622
2016-11-08,51101.55092359629,53162.95124509962,54091.2485512935,51588.07627584845,52306.96513678155,50882.02303586822
2016-11-09,50434.337861687534,53162.95124509962,54091.2485512935,51555.664638359514,51920.24457796065,50217.676264150236
2016-11-10,50434.337861687534,53162.95124509962,54091.2485512935,51268.02990060102,51855.87374030695,50776.01439860993
2016-11-11,50434.337861687534,53162.95124509962,52635.511807336516,,51545.74552459928,49409.49926258654
2016-11-15,50434.337861687534,53162.95124509962,52635.511807336516,49586.778821284584,51170.110344956476,48290.74085770741
2016-11-16,50434.337861687534,53162.95124509962,52655.95920702607,49562.472565828655,51168.9538485366,48309.500437423034
2016-11-17,50434.337861687534,53162.95124509962,52450.505788877366,49282.93826478162,51060.45466446595,48121.006064831665
2016-11-18,50434.337861687534,53162.95124509962,52412.5302353693,48958.84167117845,50977.62019920335,48086.165183639154
2016-11-21,50434.337861687534,53162.95124509962,51471.27154496309,49003.40396373457,50784.48912157992,47222.602202341506
2016-11-22,50434.337861687534,53457.64153491579,51946.44299584827,49060.12185667944,50901.73592086716,47658.55087292096
2016-11-23,50434.337861687534,53435.30559607887,52147.67761241788,48172.90644262646,50740.99545874468,47843.17468271563
2016-11-24,50434.337861687534,52614.49924693988,51707.55929952166,,50645.82965126847,47439.38570707883
2016-11-25,50434.337861687534,53338.46961931183,52673.48419119651,47731.32384477783,50752.905267906914,48325.5788308888
2016-11-28,50434.337861687534,52745.1993890403,52755.27695960281,48233.674553927056,50889.11903174618,48400.620057762404
2016-11-29,50434.337861687534,52521.27146996984,52755.27695960281,48124.29393171461,50863.474046139876,48491.443060967846
2016-11-30,50434.337861687534,52521.27146996984,52755.27695960281,47431.53845195215,50700.765971848305,48981.88785987946
2016-12-01,50434.337861687534,52521.27146996984,52755.27695960281,47273.54037350629,50663.23527738386,48793.69301243314
2016-12-02,50434.337861687534,52521.27146996984,52755.27695960281,47605.73740382092,50742.35012999276,48161.79964478063
2016-12-05,50434.337861687534,52521.27146996984,52755.27695960281,47561.17511126479,50731.79493422205,48411.63851188464
2016-12-06,50434.337861687534,52521.27146996984,52755.27695960281,47301.89684731794,50670.336534421134,48497.39866773542
2016-12-07,50434.337861687534,52521.27146996984,52755.27695960281,47601.68718546518,50741.700725975286,48252.62264798607
2016-12-08,50434.337861687534,52521.27146996984,52755.27695960281,47391.02637775175,50691.79919100546,49114.99334472576
2016-12-09,50434.337861687534,52521.27146996984,52755.27695960281,46969.69981700332,50591.64989156705,49203.734211971445
2016-12-12,50434.337861687534,52521.27146996984,52755.27695960281,47135.79833216063,50631.40695461497,48662.07061325651
2016-12-13,50434.337861687534,52521.27146996984,52755.27695960281,46860.31424946932,50565.64826874799,48965.806558402575
2016-12-14,50434.337861687534,52521.27146996984,52755.27695960281,47046.673747048386,50610.33611250022,48731.45575850759
2016-12-15,50434.337861687534,52521.27146996984,52755.27695960281,45689.51926133512,50285.901582522914,48559.63592166097
2016-12-16,50434.337861687534,52521.27146996984,52755.27695960281,45993.35981783809,50360.2142552861,48475.36466750208
2016-12-19,50434.337861687534,52521.27146996984,52755.27695960281,46204.02062555153,50411.47249224155,48266.32228835815
2016-12-20,50434.337861687534,52521.27146996984,52755.27695960281,45839.411957747965,50323.070085416046,48135.59555660554
2016-12-21,50434.337861687534,52521.27146996984,52755.27695960281,45823.206139003494,50319.11654161976,48009.93167220759
2016-12-22,50434.337861687534,51960.61535054688,52755.27695960281,45730.03133553552,50296.37952356231,47520.382540720006
2016-12-23,50434.337861687534,51938.9809673065,52755.27695960281,45855.617776492436,50327.07436997534,47559.98674412212
2016-12-26,50434.337861687534,51938.9809673065,52755.27695960281,,50327.07436997534,47098.42721963545
2016-12-27,50434.337861687534,51938.9809673065,52755.27695960281,46074.383966238885,50380.42957890122,47840.49640447689
